source,is_extracted,coordinates,last_modified,filetype,languages,page_number,file_directory,filename,category,element_id,detection_class_prob,parent_id,links,page_content
../input/Gated Attention.pdf,true,"{'points': ((np.float64(193.74905395507812), np.float64(201.90496826171875)), (np.float64(193.74905395507812), np.float64(231.88625444444426)), (np.float64(839.2459716796875), np.float64(231.88625444444426)), (np.float64(839.2459716796875), np.float64(201.90496826171875))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,Title,9c6cd2213c131a8ba51b4be7c3a26657,0.8370257616043091,,,4.3 SDPA Output Gating Reduces Attention-Sink
../input/Gated Attention.pdf,true,"{'points': ((np.float64(194.3112030029297), np.float64(257.8244934082031)), (np.float64(194.3112030029297), np.float64(502.4040366666668)), (np.float64(1465.313720703125), np.float64(502.4040366666668)), (np.float64(1465.313720703125), np.float64(257.8244934082031))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,NarrativeText,6aa619bc055e22a54a2028282c2addaa,0.9558967351913452,9c6cd2213c131a8ba51b4be7c3a26657,"[{'text': 'Xiao et al .,', 'url': 'cite.xiao2023efficient', 'start_index': 242}, {'text': '2023', 'url': 'cite.xiao2023efficient', 'start_index': 255}, {'text': 'Sun et al .,', 'url': 'cite.sun2024massive', 'start_index': 261}, {'text': '2024', 'url': 'cite.sun2024massive', 'start_index': 273}, {'text': '2', 'url': 'figure.caption.6', 'start_index': 443}, {'text': '4', 'url': 'table.caption.12', 'start_index': 451}, {'text': 'Sun et al .,', 'url': 'cite.sun2024massive', 'start_index': 562}, {'text': '2024', 'url': 'cite.sun2024massive', 'start_index': 574}, {'text': '4', 'url': 'table.caption.12', 'start_index': 700}, {'text': 'A . 3', 'url': 'subsection.A.3', 'start_index': 765}]","Based on the observation that gating introduces sparsity to the SDPA output in an input-dependent manner, we hypothesized that this mechanism can filter out context irrelevant to the current query token, thereby mitigating the attention sink (Xiao et al., 2023; Sun et al., 2024). To verify this, we analyze the distribution of attention scores (averaged over all heads) and the proportion of attention scores allocated to the first token (Fig. 2, Tab. 4, ‘F-Attn’ column). Inspired by the discussion about massive activation in hidden states and attention sinks (Sun et al., 2024), we also compute the mean of the maximum hidden state activations across layers, as shown in the ‘M-Act’ column of Tab. 4. More detailed layer-wise results are provided in the Appendix A.3."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.46666666666664), np.float64(519.0108032226562)), (np.float64(195.46666666666664), np.float64(732.098481111111)), (np.float64(1466.489013671875), np.float64(732.098481111111)), (np.float64(1466.489013671875), np.float64(519.0108032226562))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,NarrativeText,29e883649fb3784c17dcbd3e062e6e32,0.9513794779777527,9c6cd2213c131a8ba51b4be7c3a26657,,"We can observe: (i) Head-wise and element-wise query-dependent sigmoid gating at the SDPA output (G1) largely reduces the attention score allocated to the first token and decreases massive activations. (ii) Enforcing shared gating scores across heads or applying gating only after the value projection (G2) decreases massive activations, but does not reduce attention scores to the first token. This reinforces the importance of head-specific gating and suggests that massive activations are not a prerequisite for attention sinks. (iii) Reducing the input-dependence of gating (row 6) or using NS-sigmoid to reduce sparsity (row 7) intensifies both massive activations and attention sink."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.1611111111111), np.float64(749.8359375)), (np.float64(195.1611111111111), np.float64(1053.1179255555555)), (np.float64(1463.195556640625), np.float64(1053.1179255555555)), (np.float64(1463.195556640625), np.float64(749.8359375))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,NarrativeText,4cadd6300a7c57212a2156f36cfe3777,0.9548087120056152,9c6cd2213c131a8ba51b4be7c3a26657,"[{'text': 'Budzinskiy et al .,', 'url': 'cite.budzinskiy2025numerical', 'start_index': 487}, {'text': '2025', 'url': 'cite.budzinskiy2025numerical', 'start_index': 506}, {'text': 'Yona et al .,', 'url': 'cite.yona2025interpreting', 'start_index': 662}, {'text': '2025', 'url': 'cite.yona2025interpreting', 'start_index': 675}, {'text': 'Ding et al .,', 'url': 'cite.ding2021cogview', 'start_index': 865}, {'text': '2021', 'url': 'cite.ding2021cogview', 'start_index': 878}, {'text': '2', 'url': 'table.caption.10', 'start_index': 923}]","Collectively, these observations indicate that input-dependent, head-specific gating of the SDPA output intro- duces significant sparsity, thereby mitigating the attention sink. Furthermore, sparsity in the SDPA outputs reduces massive activations within the model, with increased sparsity leading to smaller activations. This may explain the improved training stability with gating: by reducing massive activations, the model is less susceptible to numerical errors during BF16 training (Budzinskiy et al., 2025). We also observe that massive activations originate primarily from early layers (e.g., layer 5), where the FFN outputs large values, consistent with (Yona et al., 2025). Once added to the residual stream, these activations are propagated through subsequent layers via the pre-norm mechanism. This aligns with the effectiveness of sandwich normalization (Ding et al., 2021) in enhancing training stability (Table 2, row 7): applying LayerNorm to the FFN output prevents these large activations from entering the residual stream."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.5689697265625), np.float64(1094.4123655555554)), (np.float64(196.5689697265625), np.float64(1122.0862544444444)), (np.float64(997.5595703125), np.float64(1122.0862544444444)), (np.float64(997.5595703125), np.float64(1094.4123655555554))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,Title,19af6ee4a16edd161c5e0dc70c9b2a87,0.8576229810714722,,,4.4 SDPA Output Gating Facilitates Context Length Extension
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.85), np.float64(1149.88330078125)), (np.float64(196.85), np.float64(1453.9432373046875)), (np.float64(551.7526811), np.float64(1453.9432373046875)), (np.float64(551.7526811), np.float64(1149.88330078125))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,NarrativeText,3db9a8e8c9c5b03c88d09c5b45fa26b5,0.3094521164894104,19af6ee4a16edd161c5e0dc70c9b2a87,"[{'text': 'Su et al .,', 'url': 'cite.su2024roformer', 'start_index': 214}, {'text': '2024', 'url': 'cite.su2024roformer', 'start_index': 225}]","Based on the attention-sink- free pattern, we evaluate the SDPA gating’s effect in the long-context setting. Specif- ically, we extend the context length for the models trained on 3.5T tokens. We increase the RoPE (Su et al., 2024) base from 10k to 1M and con- tinue training on data with a"
../input/Gated Attention.pdf,true,"{'points': ((np.float64(570.141357421875), np.float64(1158.9662588888887)), (np.float64(570.141357421875), np.float64(1241.2070133333332)), (np.float64(1462.3931884765625), np.float64(1241.2070133333332)), (np.float64(1462.3931884765625), np.float64(1158.9662588888887))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,NarrativeText,a4a277fb7ee780b10be1236720feeedc,0.8295160531997681,19af6ee4a16edd161c5e0dc70c9b2a87,,Table5: Performanceofdifferentmethodsacrossvaryingsequencelengths. ‘YaRN Extended’ indicates the expanded context length variant. ‘(values)’ indicate the performance declines after extending the context length.
../input/Gated Attention.pdf,true,"{'points': ((np.float64(592.0911865234375), np.float64(1252.2181396484375)), (np.float64(592.0911865234375), np.float64(1444.610595703125)), (np.float64(1450.9615478515625), np.float64(1444.610595703125)), (np.float64(1450.9615478515625), np.float64(1252.2181396484375))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,Table,f5feb88a18d95ba15f6072063901c220,0.7405940890312195,19af6ee4a16edd161c5e0dc70c9b2a87,,Method Baseline SDPA-Gate 4k 88.89 90.56 8k 16k 85.88 83.15 87.11 84.61 YaRN Extended 32k 79.50 79.77 64k - - Baseline SDPA-Gate 82.90(-6.0) 88.13(-2.4) 71.52(-14.4) 80.01(-7.1) 61.23(-21.9) 76.74(-7.87) 37.94(-41.56) 72.88(-6.89) 37.51 66.60 128k - - 31.65 58.82
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.46666666666664), np.float64(1456.2551477777774)), (np.float64(195.46666666666664), np.float64(1970.9929255555555)), (np.float64(1461.525191936666), np.float64(1970.9929255555555)), (np.float64(1461.525191936666), np.float64(1456.2551477777774))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,NarrativeText,6eadf696c32bba4bd7b55dc2f90210ed,0.9288188219070435,19af6ee4a16edd161c5e0dc70c9b2a87,"[{'text': 'Peng et al .,', 'url': 'cite.peng2023yarn', 'start_index': 421}, {'text': '2023', 'url': 'cite.peng2023yarn', 'start_index': 434}, {'text': 'Hsieh et al .,', 'url': 'cite.hsieh2024ruler', 'start_index': 521}, {'text': '2024', 'url': 'cite.hsieh2024ruler', 'start_index': 535}, {'text': '5', 'url': 'table.caption.14', 'start_index': 571}, {'text': 'Chen et al .,', 'url': 'cite.chen2023extendingcontextwindowlarge', 'start_index': 1054}, {'text': '2023', 'url': 'cite.chen2023extendingcontextwindowlarge', 'start_index': 1067}, {'text': 'Peng et al .,', 'url': 'cite.peng2023yarn', 'start_index': 1073}, {'text': '2023', 'url': 'cite.peng2023yarn', 'start_index': 1086}, {'text': 'Dong et al .,', 'url': 'cite.Dong2025LongReDMS', 'start_index': 1092}, {'text': '2025', 'url': 'cite.Dong2025LongReDMS', 'start_index': 1105}, {'text': 'Dong et al .', 'url': 'cite.Dong2025LongReDMS', 'start_index': 1518}, {'text': '2025', 'url': 'cite.Dong2025LongReDMS', 'start_index': 1531}]","sequence length of 32k for an additional 80B tokens. This gives us models with a context length of 32k. Subsequently, we use YaRN (Peng et al., 2023) to extend the context length to 128k. We evaluate models on the RULER benchmark (Hsieh et al., 2024) and summarize results in Tab. 5. We observe the following: (i) Under the 32k setting, models with gating slightly outperform the baseline. This suggests that within the training length, the attention sink phenomenon may not hurt the model’s long-context performance. (ii) When the context length is extended to 128k using YaRN, both the baseline and gated models experience a decline within the original 32k range. This observation is consistent with previous works on extending context length by modifying RoPE (Chen et al., 2023; Peng et al., 2023; Dong et al., 2025). Even though the decline is less pronounced for models with gating. (iii) At context lengths of 64k and 128k, the gated attention models outperform the baseline signifantly. From these observations, we hypothesize that adding gating helps the model adapt to the context-length extension. A possible explanation is that baseline models rely on attention sinks to adjust the distribution of attention scores. Dong et al. (2025) derives the effects of changing the RoPE based on the attention and hidden state distributions. When techniques like YaRN are applied to modify the RoPE base, the attention sink pattern may struggle to adapt in a training-free manner, leading to a noticeable drop in performance. In contrast, models with gating primarily rely on input-dependent gating scores to control information flow, making them more robust to such changes."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(817.9485473632812), np.float64(2203.4638671875)), (np.float64(817.9485473632812), np.float64(2232.5595922222224)), (np.float64(834.992919921875), np.float64(2232.5595922222224)), (np.float64(834.992919921875), np.float64(2203.4638671875))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],8,../input,Gated Attention.pdf,Footer,4a8130ac5edd04ed9568ceabac23d21e,0.347359299659729,,,8
../input/Gated Attention.pdf,true,"{'points': ((np.float64(189.3278350830078), np.float64(197.62013244628906)), (np.float64(189.3278350830078), np.float64(233.35856444444434)), (np.float64(474.0555725097656), np.float64(233.35856444444434)), (np.float64(474.0555725097656), np.float64(197.62013244628906))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],9,../input,Gated Attention.pdf,Title,1395a5fcab8187b0368b9d8d8bb966bc,0.8453258275985718,,,5 Related Works
../input/Gated Attention.pdf,true,"{'points': ((np.float64(192.8715362548828), np.float64(267.38201904296875)), (np.float64(192.8715362548828), np.float64(297.5695877777775)), (np.float64(605.5897827148438), np.float64(297.5695877777775)), (np.float64(605.5897827148438), np.float64(267.38201904296875))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],9,../input,Gated Attention.pdf,Title,6d935c221a25caca7c88b82f02100c88,0.8417785167694092,,,5.1 Gating in Neural Networks
../input/Gated Attention.pdf,true,"{'points': ((np.float64(193.8169708251953), np.float64(324.3673400878906)), (np.float64(193.8169708251953), np.float64(537.6484811111112)), (np.float64(1471.8433837890625), np.float64(537.6484811111112)), (np.float64(1471.8433837890625), np.float64(324.3673400878906))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],9,../input,Gated Attention.pdf,NarrativeText,967deb6081d2da3ed92ab6924def59a4,0.9546160101890564,6d935c221a25caca7c88b82f02100c88,"[{'text': 'Hochreiter', 'url': 'cite.hochreiter1997long', 'start_index': 90}, {'text': '& Schmidhuber', 'url': 'cite.hochreiter1997long', 'start_index': 101}, {'text': '1997', 'url': 'cite.hochreiter1997long', 'start_index': 116}, {'text': 'Dey & Salem', 'url': 'cite.dey2017gate', 'start_index': 132}, {'text': '2017', 'url': 'cite.dey2017gate', 'start_index': 145}, {'text': 'Srivastava et al .,', 'url': 'cite.srivastava2015highway', 'start_index': 331}, {'text': '2015', 'url': 'cite.srivastava2015highway', 'start_index': 350}, {'text': 'Shazeer', 'url': 'cite.shazeer2020glu', 'start_index': 470}, {'text': '2020', 'url': 'cite.shazeer2020glu', 'start_index': 479}, {'text': 'Grattafiori et al .,', 'url': 'cite.grattafiori2024llama', 'start_index': 635}, {'text': '2024', 'url': 'cite.grattafiori2024llama', 'start_index': 654}, {'text': 'Yang et al .,', 'url': 'cite.yang2024qwen2', 'start_index': 660}, {'text': '2024a', 'url': 'cite.yang2024qwen2', 'start_index': 673}]","Gating mechanisms have been widely adopted in neural networks. Early works such as LSTMs (Hochreiter & Schmidhuber, 1997) and GRUs (Dey & Salem, 2017) introduce gates to regulate information flow across time steps, addressing gradient vanishing/exploding issues by selectively retaining or discarding information. Highway Networks (Srivastava et al., 2015) extend this concept to feedforward networks, enabling the successful training of very deep architectures. SwiGLU (Shazeer, 2020) introduce gating mechanisms into transformer FFN layers, enhancing their expressive power and becoming a standard component in many open-source LLMs (Grattafiori et al., 2024; Yang et al., 2024a)."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.68888888888887), np.float64(557.0190366666667)), (np.float64(195.68888888888887), np.float64(1132.6401477777777)), (np.float64(1463.32958984375), np.float64(1132.6401477777777)), (np.float64(1463.32958984375), np.float64(557.0190366666667))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],9,../input,Gated Attention.pdf,NarrativeText,011a2ec1794812c4c780bffeda646709,0.9475904107093811,6d935c221a25caca7c88b82f02100c88,"[{'text': 'Gu & Dao', 'url': 'cite.gu2023mamba', 'start_index': 37}, {'text': '2023', 'url': 'cite.gu2023mamba', 'start_index': 47}, {'text': 'Dao & Gu', 'url': 'cite.mamba2', 'start_index': 53}, {'text': '2024', 'url': 'cite.mamba2', 'start_index': 63}, {'text': 'Hua et al .,', 'url': 'cite.hua2022transformer', 'start_index': 106}, {'text': '2022', 'url': 'cite.hua2022transformer', 'start_index': 118}, {'text': 'Sun et al .,', 'url': 'cite.sun2023retentivenetworksuccessortransformer', 'start_index': 133}, {'text': '2023', 'url': 'cite.sun2023retentivenetworksuccessortransformer', 'start_index': 145}, {'text': 'Qin et al .,', 'url': 'cite.qin2024lightning', 'start_index': 173}, {'text': '2024a', 'url': 'cite.qin2024lightning', 'start_index': 185}, {'text': 'b', 'url': 'cite.qin2024various', 'start_index': 191}, {'text': 'Li et al .,', 'url': 'cite.li2025minimax', 'start_index': 194}, {'text': '2025', 'url': 'cite.li2025minimax', 'start_index': 205}, {'text': 'Yang et al .,', 'url': 'cite.yang2024gated', 'start_index': 238}, {'text': '2024b', 'url': 'cite.yang2024gated', 'start_index': 251}, {'text': 'Lin et al .,', 'url': 'cite.lin2025forgetting', 'start_index': 361}, {'text': '2025', 'url': 'cite.lin2025forgetting', 'start_index': 373}, {'text': 'Csordas et al .,', 'url': 'cite.csordas2024switchhead', 'start_index': 858}, {'text': '2024b', 'url': 'cite.csordas2024switchhead', 'start_index': 874}, {'text': 'a', 'url': 'cite.csordas2024moeut', 'start_index': 880}, {'text': 'Yuan et al .,', 'url': 'cite.yuan2025native', 'start_index': 889}, {'text': '2025', 'url': 'cite.yuan2025native', 'start_index': 902}, {'text': 'Piękos', 'url': 'cite.piękos2025mixturesparseattentioncontentbased', 'start_index': 919}, {'text': 'et al .,', 'url': 'cite.piękos2025mixturesparseattentioncontentbased', 'start_index': 926}, {'text': '2025', 'url': 'cite.piękos2025mixturesparseattentioncontentbased', 'start_index': 934}, {'text': 'Csordas et al .,', 'url': 'cite.csordas2023approximating', 'start_index': 969}, {'text': '2023', 'url': 'cite.csordas2023approximating', 'start_index': 985}, {'text': 'Bondarenko et al .,', 'url': 'cite.bondarenko2023quantizable', 'start_index': 1359}, {'text': '2023', 'url': 'cite.bondarenko2023quantizable', 'start_index': 1378}]","Several works on state-space models (Gu & Dao, 2023; Dao & Gu, 2024) and Linear Attention, such as FLASH (Hua et al., 2022), RetNet (Sun et al., 2023), Lightning Attention (Qin et al., 2024a;b; Li et al., 2025), and Gated Delta Networks (Yang et al., 2024b), also incorporate gating modules to controlinformation of token-mixer modules. Forgetting Transformer (Lin et al., 2025) applies gating mechanisms to the output of softmax attention, observing significant performance improvements. Although these works demonstrate the effectiveness of gating, a comprehensive understanding of its precise mechanisms and the reasons behind its effectiveness still needs exploration. This could contribute to a broader appreciation of gating’s importance beyond RNNs and facilitate designs that better leverage gating’s unique advantages. For example, while Switch Heads (Csordas et al., 2024b;a), NSA (Yuan et al., 2025), and MoSA (Piękos et al., 2025) employ sigmoid-based gating (Csordas et al., 2023) for selection, further investigation into isolating gating’s specific contribution could offer valuable insights. Comparisons with baselines incorporating similar gating mechanisms in standard transformers could offer a more refined perspective on the effectiveness of their proposed selection mechanisms. The work most closely related to ours is Quantizable Transformers (Bondarenko et al., 2023), which also finds that applying gating in softmax attention alleviates extreme attention concentration and outliers in hidden states in encoder models like BERT and ViT. While this work primarily leverages gating to eliminate outliers for model quantization, we provide a detailed analysis of various gating variants, uncovering their benefits through enhanced non-linearity and sparsity, as well as improved training stability. Building on these insights, we scale up gated attention models, demonstrating gating’s broad applicability and impact."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.0892791748047), np.float64(1170.109619140625)), (np.float64(195.0892791748047), np.float64(1202.240966796875)), (np.float64(451.2797546386719), np.float64(1202.240966796875)), (np.float64(451.2797546386719), np.float64(1170.109619140625))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],9,../input,Gated Attention.pdf,Title,02fd8a99419bfff8de6164f774fee48e,0.843733012676239,,,5.2 Attention Sink
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.57777777777778), np.float64(1228.3509521484375)), (np.float64(195.57777777777778), np.float64(1654.7762588888888)), (np.float64(1466.8939208984375), np.float64(1654.7762588888888)), (np.float64(1466.8939208984375), np.float64(1228.3509521484375))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],9,../input,Gated Attention.pdf,NarrativeText,d3523e9631eb115159c190be741476af,0.9557530283927917,02fd8a99419bfff8de6164f774fee48e,"[{'text': '2023', 'url': 'cite.xiao2023efficient', 'start_index': 13}, {'text': 'Darcet et al .', 'url': 'cite.darcet2023vision', 'start_index': 138}, {'text': '2023', 'url': 'cite.darcet2023vision', 'start_index': 153}, {'text': 'Sun et al .', 'url': 'cite.sun2024massive', 'start_index': 266}, {'text': '2024', 'url': 'cite.sun2024massive', 'start_index': 278}, {'text': 'Gu et al .', 'url': 'cite.gu2024attention', 'start_index': 633}, {'text': '2024', 'url': 'cite.gu2024attention', 'start_index': 644}, {'text': 'Ramapuram', 'url': 'cite.ramapuram2024theory', 'start_index': 944}, {'text': 'et al .,', 'url': 'cite.ramapuram2024theory', 'start_index': 954}, {'text': '2024', 'url': 'cite.ramapuram2024theory', 'start_index': 962}, {'text': 'Gu et al .,', 'url': 'cite.gu2024attention', 'start_index': 968}, {'text': '2024', 'url': 'cite.gu2024attention', 'start_index': 979}, {'text': 'Bondarenko et al .,', 'url': 'cite.bondarenko2023quantizable', 'start_index': 1025}, {'text': '2023', 'url': 'cite.bondarenko2023quantizable', 'start_index': 1044}, {'text': 'Zuhri et al .,', 'url': 'cite.zuhri2025softpickattentionsinkmassive', 'start_index': 1086}, {'text': '2025', 'url': 'cite.zuhri2025softpickattentionsinkmassive', 'start_index': 1100}, {'text': 'Miller', 'url': 'cite.miller2023offone', 'start_index': 1123}, {'text': '2023', 'url': 'cite.miller2023offone', 'start_index': 1131}]","Xiao et al. (2023) formally identifies the ‘attention sink’ phenomenon, in which specific tokens receive large attention scores. Similarly, Darcet et al. (2023) finds in the vision transformer, some redundant tokens act as ‘registers’ to store attention scores. Later, Sun et al. (2024) shows that excessive attention scores are also assigned to tokens associated with massive activation values. However, our work reveals that applying gating at the output of value projection eliminates massive activations, yet attention sinks persist, indicating that massive activations are not a necessary condition for attention sinks. Similarly, Gu et al. (2024) characterizes attention sinks as non-informative ‘key biases’ that store redundant attention scores, arguing that softmax’s inherent normalization dependency drives this behavior. Experimental attempts to modify softmax attention, such as replacing softmax with unnormalized sigmoid attention (Ramapuram et al., 2024; Gu et al., 2024), adding softmax attention gate or clip (Bondarenko et al., 2023), and modifying softmax computation (Zuhri et al., 2025) and denominator (Miller, 2023), show promise in mitigating attention sinks. Our work demonstrates that sparse gating after SDPA eliminates attention sinks in both dense (1B-parameter) and MoE (15B-parameter) models, even when trained on 3.5T tokens. Furthermore, we uncover the potential of eliminating attention sinks to benefit context-length extension."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(194.02297973632812), np.float64(1700.7833251953125)), (np.float64(194.02297973632812), np.float64(1736.003008888889)), (np.float64(420.65509033203125), np.float64(1736.003008888889)), (np.float64(420.65509033203125), np.float64(1700.7833251953125))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],9,../input,Gated Attention.pdf,Title,0fc828de806e04c98f22c4aca9fb70f6,0.856749415397644,,,6 Conclusion
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.46666666666664), np.float64(1768.9376220703125)), (np.float64(195.46666666666664), np.float64(2044.1901477777776)), (np.float64(1462.9798583984375), np.float64(2044.1901477777776)), (np.float64(1462.9798583984375), np.float64(1768.9376220703125))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],9,../input,Gated Attention.pdf,NarrativeText,d2d5d5792e3355c1d3e9adef2836485e,0.9532557725906372,0fc828de806e04c98f22c4aca9fb70f6,,"This work systematically investigates the role of gating mechanisms in the standard softmax attention, revealing their significant impact on performance, training stability, and attention dynamics. Through extensive experimental comparisons over 30 variants of 15B MoE and 1.7B dense models trained on up to 3.5Ttokens, wedemonstratethatapplyingasigmoidgateafterscaleddot-productattentionyieldsthemost substantial improvements. This simple mechanism enhances non-linearity, introduces input-dependent sparsity, and eliminates inefficiencies like the ‘attention sink’ phenomenon. Additionally, gating facilitates context length extension, allowing models to generalize effectively to longer sequences without retraining. We also release the first attention-sink-free models. We believe these empirical validations will pave the way for engineering the next generation of advanced foundation models."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(818.0902709960938), np.float64(2203.14453125)), (np.float64(818.0902709960938), np.float64(2232.5595922222224)), (np.float64(834.816650390625), np.float64(2232.5595922222224)), (np.float64(834.816650390625), np.float64(2203.14453125))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],9,../input,Gated Attention.pdf,Footer,e62e4f5e7515124bc5f2ae7045c2ad77,0.507146418094635,,,9
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.85), np.float64(200.14967555555546)), (np.float64(196.85), np.float64(233.35856444444434)), (np.float64(372.39218666666665), np.float64(233.35856444444434)), (np.float64(372.39218666666665), np.float64(200.14967555555546))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],10,../input,Gated Attention.pdf,Title,335bdbea4488e3f24c632f3e87d0f6ef,0.8708581328392029,,,Limitations
../input/Gated Attention.pdf,true,"{'points': ((np.float64(193.4279327392578), np.float64(267.9274597167969)), (np.float64(193.4279327392578), np.float64(450.2207033333333)), (np.float64(1470.0858154296875), np.float64(450.2207033333333)), (np.float64(1470.0858154296875), np.float64(267.9274597167969))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],10,../input,Gated Attention.pdf,NarrativeText,46ed9c57d10c8e1d019104a1abf5ffff,0.9506493210792542,335bdbea4488e3f24c632f3e87d0f6ef,,"Our work primarily focuses on analyzing the reasons and impacts of attention gating through a series of ablation studies. However, we acknowledge several limitations. The broader implications of non-linearity on the dynamics of attention and the overall training process remain under-explored. Although we observe that eliminating attention sinks improves performance in long-context extension scenarios, we do not provide a rigorous theoretical explanation for how attention sinks influence the model’s ability to generalize to longer sequences."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.85), np.float64(498.2413422222221)), (np.float64(196.85), np.float64(531.450231111111)), (np.float64(365.46728515625), np.float64(531.450231111111)), (np.float64(365.46728515625), np.float64(498.2413422222221))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],10,../input,Gated Attention.pdf,Title,20e3949137ce57ec344f926f5e01e0fb,0.8745719194412231,,,References
../input/Gated Attention.pdf,true,"{'points': ((np.float64(187.89280700683594), np.float64(549.4131469726562)), (np.float64(187.89280700683594), np.float64(640.3818144444443)), (np.float64(1472.3065185546875), np.float64(640.3818144444443)), (np.float64(1472.3065185546875), np.float64(549.4131469726562))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],10,../input,Gated Attention.pdf,ListItem,ec451a1a4566cf5ccc58aa781df21830,0.9322739243507385,20e3949137ce57ec344f926f5e01e0fb,,"Joshua Ainslie, James Lee-Thorp, Michiel De Jong, Yury Zemlyanskiy, Federico Lebrón, and Sumit Sanghai. Gqa: Training generalized multi-query transformer models from multi-head checkpoints. arXiv preprint arXiv:2305.13245, 2023."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(189.42233276367188), np.float64(663.1609497070312)), (np.float64(189.42233276367188), np.float64(753.8457033333332)), (np.float64(1467.5355224609375), np.float64(753.8457033333332)), (np.float64(1467.5355224609375), np.float64(663.1609497070312))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],10,../input,Gated Attention.pdf,ListItem,e1770e4e29ece597c7c14c4cbc0973ff,0.9307721257209778,20e3949137ce57ec344f926f5e01e0fb,,"Yelysei Bondarenko, Markus Nagel, and Tijmen Blankevoort. Quantizable transformers: Removing outliers by helping attention heads do nothing. Advances in Neural Information Processing Systems, 36: 75067–75096, 2023."
