source,coordinates,filetype,languages,page_number,filename,category,element_id,is_extracted,parent_id,links,text_as_html,page_content
../input/Gated Attention.pdf,"{'points': [[194.46347045898438, 1745.3736572265625], [194.46347045898438, 1959.2262588888887], [1461.5289603677784, 1959.2262588888887], [1461.5289603677784, 1745.3736572265625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],5,Gated Attention.pdf,NarrativeText,ad19d378cddef75ba7949ce30d240ba1,true,16e05447b89692e8c234d0f00b9b7e48,"[{'text': '2', 'url': 'table.caption.10', 'start_index': 5}, {'text': '1', 'url': 'figure.caption.1', 'start_index': 414}, {'text': 'Ding et al .,', 'url': 'cite.ding2021cogview', 'start_index': 537}, {'text': '2021', 'url': 'cite.ding2021cogview', 'start_index': 550}]",,"Tab. 2 reveals that: (i) Gating is effective across various settings Across various model configurations (row 1 v.s. 2, 5 v.s. 8), training data (row 3 v.s. 4), and hyperparameters (row 11 v.s. 13), applying SDPA output gating consistently yields benefits. (ii) Gating improves stability and facilitates scaling. Under the 3.5T token setting, gating improves training stability, largely reducing the loss spike (Fig. 1, right). When increasing the maximum LR, baselines encounter convergence issues (row 6, 12). While adding sandwich norm (Ding et al., 2021) restores convergence, the improvement is negligible. In contrast, increasing the maximum LR in models with gating results in a noticeable improvement."
../input/Gated Attention.pdf,"{'points': [[194.76548767089844, 1975.527587890625], [194.76548767089844, 2066.987993333333], [1458.048095703125, 2066.987993333333], [1458.048095703125, 1975.527587890625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],5,Gated Attention.pdf,NarrativeText,752afe21ed9f912f6ff8d805728c33e3,true,16e05447b89692e8c234d0f00b9b7e48,,,"In summary, we identify SDPA element-wise gating as the most effective method to augment the attention mechanism. Applying this method to dense transformers further demonstrates that the gate enables stable training with larger batch sizes and learning rates, resulting in improved performance."
../input/Gated Attention.pdf,"{'points': [[818.6961059570312, 2202.71875], [818.6961059570312, 2224.6181640625], [833.2023315429688, 2224.6181640625], [833.2023315429688, 2202.71875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],5,Gated Attention.pdf,Footer,f59a1ac70c64ea3ea7cd96014aec6445,true,,,,5
../input/Gated Attention.pdf,"{'points': [[465.8715515136719, 147.21600341796875], [465.8715515136719, 175.96514777777782], [1185.5846311111113, 175.96514777777782], [1185.5846311111113, 147.21600341796875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,FigureCaption,b297db16022a0b0156959bca8d0c5bb0,true,,,,Table 3: Performance of different (non)-linearity augmentations.
../input/Gated Attention.pdf,"{'points': [[294.8119812011719, 182.78379821777344], [294.8119812011719, 411.717529296875], [1357.6026611328125, 411.717529296875], [1357.6026611328125, 182.78379821777344]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,Table,2fb4c89f32f8eff2d3080c25acc72fd8,true,,,"<table><thead><tr><th>Method</th><th>Activation Function</th><th>| Avg PPL</th><th>Hellaswag</th><th>MMLU</th><th>GSM8k</th><th>C-eval</th></tr></thead><tbody><tr><td rowspan=""4"">(1) Baseline (2 SDPA Elementwise Gate 3 v Elementwise Gate SDPA Additive Gate (4 J</td><td></td><td>6.026</td><td>73.07</td><td>58.79</td><td>52.92</td><td>60.26</td></tr><tr><td></td><td>5.761</td><td>74.64</td><td>60.82</td><td>55.27</td><td>62.20</td></tr><tr><td>Sigmoid</td><td>5.820</td><td>74.38</td><td>59.17</td><td>53.97</td><td>61.00</td></tr><tr><td>SiLU</td><td>5.821</td><td>74.81</td><td>60.06</td><td>53.30</td><td>60.98</td></tr><tr><td>(5 SDPA GroupNorm</td><td>RMSNorm</td><td>5.847</td><td>74.10</td><td>60.15</td><td>53.75</td><td>61.14</td></tr><tr><td>SDPA SiLU (6</td><td>SiLU</td><td>5975</td><td>73.34</td><td>59.55</td><td>53.19</td><td>60.90</td></tr><tr><td>(7 SDPA Additive Gate</td><td>Identity</td><td>5.882</td><td>74.17</td><td>59.20</td><td>52.77</td><td>59.86</td></tr></tbody></table>",Method Activation Function Avg PPL Hellaswag MMLU GSM8k C-eval (1) Baseline - 6.026 73.07 58.79 52.92 60.26 (2) SDPA Elementwise Gate Sigmoid 5.761 74.64 60.82 55.27 62.20 (3) v Elementwise Gate Sigmoid 5.820 74.38 59.17 53.97 61.00 (4) SDPA Additive Gate SiLU 5.821 74.81 60.06 53.30 60.98 (5) SDPA GroupNorm RMSNorm 5.847 74.10 60.15 53.75 61.14 (6) SDPA SiLU SiLU 5.975 73.34 59.55 53.19 60.90 (7) SDPA Additive Gate Identity 5.882 74.17 59.20 52.77 59.86
../input/Gated Attention.pdf,"{'points': [[194.4459686279297, 468.1421203613281], [194.4459686279297, 503.43912], [1136.4955111111112, 503.43912], [1136.4955111111112, 468.1421203613281]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,Title,fccfc109a58bdea77ce0cf258fd948e8,true,,,,"4 Analysis: Non-Linearity, Sparsity, and Attention-Sink-Free"
../input/Gated Attention.pdf,"{'points': [[194.23394775390625, 536.8257446289062], [194.23394775390625, 689.8595922222221], [1457.8173828125, 689.8595922222221], [1457.8173828125, 536.8257446289062]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,NarrativeText,285e2e4983647fd1ab88c3bb139b5e78,true,fccfc109a58bdea77ce0cf258fd948e8,"[{'text': '4 . 1', 'url': 'subsection.4.1', 'start_index': 311}, {'text': '4 . 2', 'url': 'subsection.4.2', 'start_index': 432}]",,"In this section, we conduct a series of experiments to explore why such a simple gating mechanism can yield significant improvements in performance and training stability. Here are the takeaways according to our analysis: (1) Gating operations enhancing non-linearity consistently lead to performance gains (Sec 4.1); (2) The most effective SDPA elementwise G1 gate introduces strong input-dependent sparsity to the SDPA outputs (Sec 4.2), which then helps to eliminate the ‘attention sink’ phenomenon."
../input/Gated Attention.pdf,"{'points': [[195.1036376953125, 729.2724609375], [195.1036376953125, 758.8306988888888], [1257.2304005555554, 758.8306988888888], [1257.2304005555554, 729.2724609375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,Title,c4e49336e6cc28003ccca156b592f019,true,,,,4.1 Non-linearity Improves the Expressiveness of Low-Rank Mapping in Attention
../input/Gated Attention.pdf,"{'points': [[194.32968139648438, 785.40234375], [194.32968139648438, 907.5818144444443], [1460.33349609375, 907.5818144444443], [1460.33349609375, 785.40234375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,NarrativeText,97876c6d6ac6e6cc1ee4e327c28f9c0d,true,c4e49336e6cc28003ccca156b592f019,"[{'text': 'Sun et al .,', 'url': 'cite.sun2023retentivenetworksuccessortransformer', 'start_index': 69}, {'text': '2023', 'url': 'cite.sun2023retentivenetworksuccessortransformer', 'start_index': 81}, {'text': 'Ye et al .,', 'url': 'cite.ye2024differential', 'start_index': 87}, {'text': '2024', 'url': 'cite.ye2024differential', 'start_index': 98}, {'text': '3 . 2 . 1', 'url': 'subsubsection.3.2.1', 'start_index': 135}, {'text': 'Zhang & Sennrich', 'url': 'cite.zhang2019root', 'start_index': 160}, {'text': '2019', 'url': 'cite.zhang2019root', 'start_index': 178}, {'text': '3', 'url': 'table.caption.11', 'start_index': 274}]",,"Inspired by prior works that utilize group norm for the SDPA output (Sun et al., 2023; Ye et al., 2024), with the same setting in Sec. 3.2.1, we apply RMSNorm (Zhang & Sennrich, 2019) independently to the output of each attention head before concatenation. As shown in Tab. 3 row 5, applying RMSNorm, which introduces almost no additional parameters, also leads to a significant reduction in PPL."
../input/Gated Attention.pdf,"{'points': [[194.96018981933594, 923.1683959960938], [194.96018981933594, 954.6290366666666], [1460.1391025405553, 954.6290366666666], [1460.1391025405553, 923.1683959960938]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,NarrativeText,ca12451a7e035cc63f4e5f80f50936fe,true,c4e49336e6cc28003ccca156b592f019,,,"In multi-head attention, the output of the i-th token, corresponding to the k-th head, can be expressed as:"
../input/Gated Attention.pdf,"{'points': [[481.5323181152344, 973.7202511111111], [481.5323181152344, 1032.1932844444448], [1460.4838644444444, 1032.1932844444448], [1460.4838644444444, 973.7202511111111]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,Formula,e3184a32f50c1b3961d813cdc5b0dbbc,true,,,,"ok i = ( Xi j=0 Sk ij · XjWk V )Wk O = Xi j=0 Sk ij · Xj(Wk V Wk O), (6)"
../input/Gated Attention.pdf,"{'points': [[194.56051635742188, 1051.8230288888888], [194.56051635742188, 1224.1845922222221], [1460.1502880444448, 1224.1845922222221], [1460.1502880444448, 1051.8230288888888]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,NarrativeText,579c372495f80ceeb0628d2f9790edd2,true,,"[{'text': '.', 'url': 'Hfootnote.2', 'start_index': 74}, {'text': '6', 'url': 'equation.4.6', 'start_index': 313}]",,"where Wk O is the parameters of the output layer WO corresponding to the k-th head2. Here, Sk ij denotes the attention score of the i-th token attending to the j-th token in the k-th head, Xj is the input to the attention for token j, and XjWk V represents the value output of token j in the k-th head. From Equ. 6, V Wk we can merge Wk O into one low-rank linear mapping applied over all Xj as dk < dmodel. With GQA, WV is shared among heads within the same group, further diminishing the expressiveness."
../input/Gated Attention.pdf,"{'points': [[194.74659729003906, 1240.2186279296875], [194.74659729003906, 1301.6707033333332], [1457.243985977778, 1301.6707033333332], [1457.243985977778, 1240.2186279296875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,NarrativeText,78ae97b90b2f9a789dd86c466fee4cbf,true,,"[{'text': 'Montufar', 'url': 'cite.montufar2014numberlinearregionsdeep', 'start_index': 93}, {'text': 'et al .,', 'url': 'cite.montufar2014numberlinearregionsdeep', 'start_index': 102}, {'text': '2014', 'url': 'cite.montufar2014numberlinearregionsdeep', 'start_index': 110}]",,"Given that adding non-linearity between two linear mappings can improve their expensiveness (Montufar et al., 2014), we have two modifications to mitigate the low-rank problem:"
../input/Gated Attention.pdf,"{'points': [[502.6195983886719, 1313.847111111111], [502.6195983886719, 1390.6123046875], [1460.4840450000002, 1390.6123046875], [1460.4840450000002, 1313.847111111111]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,Formula,bdcaf43a25616a23266cc5e4a4095f42,true,,,,") - Non-Linearity-Map (X W Wk,"
../input/Gated Attention.pdf,"{'points': [[512.750732421875, 1402.4054444444446], [512.750732421875, 1478.0], [1460.4838644444449, 1478.0], [1460.4838644444449, 1402.4054444444446]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,Formula,db2d8019f1b789433c0d4a475cd7b008,true,,,,"k S, 4, (8) = Non-Linearity-Map - W,"
../input/Gated Attention.pdf,"{'points': [[193.973388671875, 1489.481201171875], [193.973388671875, 1612.79414], [1460.1649343600002, 1612.79414], [1460.1649343600002, 1489.481201171875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,NarrativeText,d24ede84d8c2b7155325dd41ebec9058,true,,"[{'text': '3', 'url': 'table.caption.11', 'start_index': 39}, {'text': '7', 'url': 'equation.4.7', 'start_index': 99}, {'text': '8', 'url': 'equation.4.8', 'start_index': 213}, {'text': '1', 'url': 'table.caption.9', 'start_index': 318}]",,"Notably, adding gating at the G2 (Tab. 3 row 3) position corresponds to the first modification (Equ. 7), while adding gating (row 4) or group normalization (row 5) at the G1 position corresponds to the second (Equ. 8). This also explains why adding gating or normalization at the G5 position after WO has no effect (Tab. 1 row 9) — it does not address the lack of non-linearity between WV and WO."
../input/Gated Attention.pdf,"{'points': [[194.6858673095703, 1627.4017333984375], [194.6858673095703, 1841.3707033333335], [1460.7596411333332, 1841.3707033333335], [1460.7596411333332, 1627.4017333984375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,NarrativeText,b6f22367ecfa363917e4b72c14a963ba,true,,"[{'text': '3', 'url': 'table.caption.11', 'start_index': 74}, {'text': '3', 'url': 'table.caption.11', 'start_index': 381}, {'text': '3', 'url': 'table.caption.11', 'start_index': 631}]",,"For additive gating at G1, the output of gating passes through SiLU (Tab. 3 row 4), also introducing some non-linearity, which explains the observed performance gains, albeit smaller than those achieved by multiplicative gating. Based on these insights, we conduct two additional experiments: (i) Adding SiLU only at the G1 position without introducing additional parameters (Tab. 3 row 6). Notice this simple modification also leads to a modest reduction in PPL, but most benchmark scores remain unchanged. (ii) Removing SiLU from additive gating, such that the output of Xj after gating is directly added at the G1 position (Tab. 3 row 7). This further diminishes the gains of addictive gating."
../input/Gated Attention.pdf,"{'points': [[194.80703735351562, 1857.237060546875], [194.80703735351562, 1979.7401477777776], [1457.547119140625, 1979.7401477777776], [1457.547119140625, 1857.237060546875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,NarrativeText,f37a36740675df3130b79ce8c7594deb,true,,,,"In summary, the enhanced performance associated with effective gating variants is likely attributable to the introduction of non-linearity between WV and WO. Although applying gating at positions G1 and G2 can can both introduce this non-linearity, these applications yield differing performance gains. This observed difference motivates us to further analyze the impacts of gating at these two positions."
../input/Gated Attention.pdf,"{'points': [[195.76223754882812, 2001.3013916015625], [195.76223754882812, 2073.019214444444], [1457.171875, 2073.019214444444], [1457.171875, 2001.3013916015625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,Footer,2652a7f18ca51883400be9ce20612bd3,true,,,,2Note that concatenating outputs from different heads and then multiplying with WO is equivalent to multiplying each head’s output with its corresponding Wk O before concatenation
../input/Gated Attention.pdf,"{'points': [[818.3429565429688, 2203.0947265625], [818.3429565429688, 2225.002197265625], [832.8994750976562, 2225.002197265625], [832.8994750976562, 2203.0947265625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],6,Gated Attention.pdf,Footer,562f152c5d4419a479cf2c7907d1d684,true,,,,6
../input/Gated Attention.pdf,"{'points': [[194.35275268554688, 147.25535583496094], [194.35275268554688, 258.2070133333332], [1461.5555971555548, 258.2070133333332], [1461.5555971555548, 147.25535583496094]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,FigureCaption,33a9aea7b9eb8ba7fee032689b42ab6e,true,,,,"Table 4: Performance of different gating methods with varying activation functions and average gate scores. ‘Act-Func’ refers to the activation function used for computing the gating scores, while ‘M-Act’ denotes the rounded maximum activation values of the hidden states output by each layer of the model. Additionally, ‘F-Attn’ represents the attention score of the first token, with higher values indicating more pronounced ‘attention sink’."
../input/Gated Attention.pdf,"{'points': [[198.87493896484375, 265.4080505371094], [198.87493896484375, 507.2137756347656], [1452.5870361328125, 507.2137756347656], [1452.5870361328125, 265.4080505371094]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,Table,41ae0c0a7a58e0f826993855e5057309,true,,,<table><thead><tr><th>Method</th><th>Act-Func</th><th>Gate Score</th><th>| M-Act</th><th>F-Attn</th><th>| PPL</th><th>Hellaswag</th><th>MMLU</th><th>GSMS8k</th></tr></thead><tbody><tr><td>(1) Baseline</td><td></td><td>-</td><td>1053</td><td>0.467</td><td>6.026</td><td>73.07</td><td>58.79</td><td>52.92</td></tr><tr><td>(2) SDPA Elementwise Gate</td><td></td><td>0.116</td><td>94</td><td>0.048</td><td>5.761</td><td>74.64</td><td>60.82</td><td>55.27</td></tr><tr><td>(3) SDPA Headwise Gate</td><td>Sigmoid</td><td>0.172</td><td>| 98</td><td>0.073</td><td>5.792</td><td>74.50</td><td>60.05</td><td>54.44</td></tr><tr><td>(4) SDPA Elementwise Head-shared Gate</td><td>Sigmoid</td><td>0.271</td><td>286</td><td>0.301</td><td>| 5.801</td><td>74.34</td><td>60.06</td><td>53.15</td></tr><tr><td>(5) v Elementwise Gate</td><td>Sigmoid</td><td>0.221</td><td>125</td><td>0.297</td><td>5.820</td><td>74.38</td><td>59.17</td><td>51.33</td></tr><tr><td>(6) SDPA Input Independent Gate</td><td>Sigmoid</td><td>0.335</td><td>471</td><td>0.364</td><td>5917</td><td>73.64</td><td>59.02</td><td>52.40</td></tr><tr><td>(7) SDPA Elementwise Gate</td><td>NS-sigmoid</td><td>0.653</td><td>892</td><td>0.451</td><td>| 5.900</td><td>74.05</td><td>60.05</td><td>52.75</td></tr></tbody></table>,Method Act-Func Gate Score M-Act F-Attn PPL Hellaswag MMLU GSM8k (1) Baseline - - 1053 0.467 6.026 73.07 58.79 52.92 (2) SDPA Elementwise Gate Sigmoid 0.116 94 0.048 5.761 74.64 60.82 55.27 (3) SDPA Headwise Gate Sigmoid 0.172 98 0.073 5.792 74.50 60.05 54.44 (4) SDPA Elementwise Head-shared Gate Sigmoid 0.271 286 0.301 5.801 74.34 60.06 53.15 (5) v Elementwise Gate Sigmoid 0.221 125 0.297 5.820 74.38 59.17 51.33 (6) SDPA Input Independent Gate Sigmoid 0.335 471 0.364 5.917 73.64 59.02 52.40 (7) SDPA Elementwise Gate NS-sigmoid 0.653 892 0.451 5.900 74.05 60.05 52.75
../input/Gated Attention.pdf,"{'points': [[198.56893920898438, 513.8872680664062], [198.56893920898438, 812.0], [603.0, 812.0], [603.0, 513.8872680664062]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,Image,e2b035046bc2487f17967be05825470f,,,,,SDPA_Elementwise_Gate Scores Distribution 016 014 =3 Distribution --- Mean =0.116 202 §0.10 g 0.08 2 0.06 2004 0.02 0.00 0.0 0.2 0.4 056 08 10 Gating Score
../input/Gated Attention.pdf,"{'points': [[619.424072265625, 514.3408203125], [619.424072265625, 812.0], [1028.076416015625, 812.0], [1028.076416015625, 514.3408203125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,Image,f68d7a3cea3089f59a6da6a4f7f1726a,,,,,v_Elementwise_Gate Scores Distribution 016 014 =3 Distribution = Mean = 0.221 202 §0.10 g 0.08 0.06 2004 0.02 e e 0.00 0.0 02 0.4 06 08 10 Gating Score
../input/Gated Attention.pdf,"{'points': [[1043.5220947265625, 509.0], [1043.5220947265625, 812.0], [1449.0, 812.0], [1449.0, 509.0]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,Image,618d8f148aae5341f7338ddd265553ca,,,,,SDPA_Elementwise HS_Gate Scores Distribution 0.16 T 0.14 = Distribution --- Mean =0.271 0.12 §0.10 g o.08 2o0.06 Z20.04 0.02 0.00 0.0 0.2 0.4 0.6 08 1.0 Gating Score
../input/Gated Attention.pdf,"{'points': [[194.47618103027344, 816.5008544921875], [194.47618103027344, 899.8681244444443], [1456.97802734375, 899.8681244444443], [1456.97802734375, 816.5008544921875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,FigureCaption,9ec2a02528ad8567315f2a091cd41bd8,true,,,,"Figure 3: Gating score means and distributions for SDPA elementwise (Left), value Elementwise (Middle), and SDPA elementwise with head-shared gating (Right). Most gating scores are less than 0.5, indicating that the gating scores are sparse. Among them, the SDPA output gating score exhibits the strongest sparsity."
../input/Gated Attention.pdf,"{'points': [[195.3313446044922, 938.0733642578125], [195.3313446044922, 967.5056988888888], [828.4788400000004, 967.5056988888888], [828.4788400000004, 938.0733642578125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,Title,754cdeeb3af444aee02858e1fdae1e78,true,,,,4.2 Gating Introduces Input-Dependent Sparsity
../input/Gated Attention.pdf,"{'points': [[193.7090301513672, 995.0903930664062], [193.7090301513672, 1116.2568144444444], [1457.1905517578125, 1116.2568144444444], [1457.1905517578125, 995.0903930664062]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,NarrativeText,14631871b364318d877d957cc57f332c,true,754cdeeb3af444aee02858e1fdae1e78,"[{'text': '1', 'url': 'table.caption.9', 'start_index': 35}, {'text': '4', 'url': 'table.caption.12', 'start_index': 246}, {'text': '3', 'url': 'figure.caption.13', 'start_index': 297}, {'text': 'A . 2', 'url': 'subsection.A.2', 'start_index': 330}]",,"We analyze the gating scores (Tab. 1, ‘Gate Score’ column) of models with gating applied at the value (G2) and SDPA output (G1) positions, evaluated on the test language modeling data. The mean gating scores for all layers are presented in Table 4, with the score distributions visualized in Fig. 3 (layer-wise scores in Appendix A.2). Key observations include:"
../input/Gated Attention.pdf,"{'points': [[194.44532775878906, 1132.0408935546875], [194.44532775878906, 1345.9512588888888], [1457.2352294921875, 1345.9512588888888], [1457.2352294921875, 1132.0408935546875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,NarrativeText,e656eff8871ee8550dd33168e56dbb5b,true,754cdeeb3af444aee02858e1fdae1e78,"[{'text': 'Voita et al .,', 'url': 'cite.voita2019analyzing', 'start_index': 636}, {'text': '2019', 'url': 'cite.voita2019analyzing', 'start_index': 650}, {'text': 'Wang et al .,', 'url': 'cite.wang2021spatten', 'start_index': 656}, {'text': '2021', 'url': 'cite.wang2021spatten', 'start_index': 669}, {'text': 'Olsson et al .,', 'url': 'cite.olsson2022context', 'start_index': 675}, {'text': '2022', 'url': 'cite.olsson2022context', 'start_index': 690}, {'text': 'Wang et al .,', 'url': 'cite.wang2023smarttrim', 'start_index': 696}, {'text': '2023', 'url': 'cite.wang2023smarttrim', 'start_index': 709}]",,"(i) Effective Gating Scores are Sparse. SDPA output gatings (Element/head-wise) exhibit the lowest mean gating scores. Furthermore, the SDPA output gating score distribution shows a high concentration near 0, indicating substantial sparsity, consistent with its superior performance. (ii) Head-Specific Sparsity Matters. Enforcing shared gating scores across attention heads increases the overall gating scores and diminishes performance gains. Observations (i) and (ii) underscore the importance of head-specific gating, aligning with previous research demonstrating that individual attention heads capture distinct aspects of the input (Voita et al., 2019; Wang et al., 2021; Olsson et al., 2022; Wang et al., 2023)."
../input/Gated Attention.pdf,"{'points': [[194.5574188232422, 1362.502197265625], [194.5574188232422, 1697.41237], [1461.5489361333332, 1697.41237], [1461.5489361333332, 1362.502197265625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,NarrativeText,b77406ca5d1fbe58f67ea1f2bf6f88a6,true,754cdeeb3af444aee02858e1fdae1e78,"[{'text': '8', 'url': 'equation.4.8', 'start_index': 416}, {'text': '7', 'url': 'equation.4.7', 'start_index': 564}]",,"(iii) Query-Dependency Matters. The scores for value gating (G2) are higher than those for SDPA output gating (G1), and the performance is inferior. This suggests that gating score sparsity is more effective when query-dependent rather than determined by the key and value. Specifically, SDPA output gating scores are derived from the hidden states corresponding to the current query (e.g. the Non-Linearity-Map in Eq 8 depends on Xi), whereas value gating scores are derived from hidden states associated with past keys and values (e.g. the Non-Linearity-Map in Eq 7 depends on each Xj). This implies that gating score sparsity may filter out irrelevant contextual information for the query. To further validate the importance of query-dependency, we introduce input-independent gating by zero-initializing learnable parameters (q × dk), applying a sigmoid function, and multiplying it with the SDPA output. As shown in row (6), input-independent gating improves upon the baseline, likely due to the introduction of non-linearity. Moreover, the high gating scores reinforce that effective sparsity should be input-dependent."
../input/Gated Attention.pdf,"{'points': [[197.0, 1716.0], [197.0, 1835.0], [1456.0, 1835.0], [1456.0, 1716.0]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,UncategorizedText,c0b6d3220782728290c8d010a7f95c9f,,754cdeeb3af444aee02858e1fdae1e78,,,"(iv) Less Sparse Gating is Worse. To further validate the importance of gating score sparsity, we reduce sparsity from the gating formulation. Specifically, we replace the sigmoid function with a modified Non-Sparse (NS) version: NS-sigmoid(z) = 0.5+ 0.5 - sigmoid(),"
../input/Gated Attention.pdf,"{'points': [[193.00277777777777, 1846.53564453125], [193.00277777777777, 2029.501258888889], [1457.8647666533332, 2029.501258888889], [1457.8647666533332, 1846.53564453125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,NarrativeText,aabbfb7dde8e8dc931a1ab55e880fd66,true,754cdeeb3af444aee02858e1fdae1e78,"[{'text': '4', 'url': 'table.caption.12', 'start_index': 189}, {'text': 'A . 2', 'url': 'subsection.A.2', 'start_index': 296}]",,"which constrains the gating scores between [0.5, 1.0]. This ensures introducing non-linearity while removing gating score sparsity. As shown in Tab. 4 row (7), the gains of NS-sigmoid gating are inferior to those of SDPA output sigmoid gating. In Appendix A.2, we provide a more detailed discussion on how sparse gating scores affect the sparsity (the proportion of values below the threshold) in SDPA hidden states. We will discuss the impact of different sparsity levels on model behavior, including reducing the ‘attention sink’, in the next section."
../input/Gated Attention.pdf,"{'points': [[817.618896484375, 2202.98828125], [817.618896484375, 2224.983642578125], [833.1546020507812, 2224.983642578125], [833.1546020507812, 2202.98828125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],7,Gated Attention.pdf,Footer,dc7d7af71e0978b4f877b6ef45f6cd7a,true,,,,7
../input/Gated Attention.pdf,"{'points': [[195.39332580566406, 202.34274291992188], [195.39332580566406, 231.88625444444426], [839.1507568359375, 231.88625444444426], [839.1507568359375, 202.34274291992188]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],8,Gated Attention.pdf,Title,9c6cd2213c131a8ba51b4be7c3a26657,true,,,,4.3 SDPA Output Gating Reduces Attention-Sink
